Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,6458.339844,6542.509766,6455.000000,6521.640137,6519.963379,451800
2013-02-18,6521.770020,6690.000000,6521.770020,6665.060059,6663.346680,799800
2013-02-25,6664.919922,6725.359863,6610.220215,6642.270020,6640.562500,706400
2013-03-04,6642.839844,6859.790039,6564.770020,6833.770020,6832.013184,849800
2013-03-11,6835.160156,6867.100098,6647.819824,6654.600098,6652.889160,506400
2013-03-18,6666.799805,6690.279785,6310.370117,6518.709961,6517.034180,592500
2013-03-25,6531.459961,6873.890137,6531.459961,6847.470215,6845.709961,331000
2013-04-01,6874.339844,6956.919922,6710.500000,6727.140137,6725.410645,459700
2013-04-08,6726.089844,6891.430176,6703.799805,6891.430176,6889.658691,292200
2013-04-15,6883.250000,6957.100098,6723.129883,6957.100098,6955.311523,540800
2013-04-22,6968.490234,7120.479980,6955.359863,7025.439941,7023.633789,573600
2013-04-29,7025.439941,7230.399902,7021.370117,7215.350098,7213.495117,368200
2013-05-06,7217.609863,7284.339844,7136.299805,7262.379883,7260.512695,362400
2013-05-13,7259.259766,7403.649902,7241.910156,7279.870117,7277.998535,629600
2013-05-20,7288.379883,7388.390137,7218.339844,7268.910156,7267.041504,492000
2013-05-27,7270.290039,7270.290039,6880.600098,7021.950195,7020.145020,569400
2013-06-03,6966.069824,6966.069824,6393.560059,6701.950195,6700.227051,758400
2013-06-10,6767.359863,6906.370117,6114.080078,6242.259766,6240.655273,619200
2013-06-17,6249.109863,6548.259766,6122.290039,6182.169922,6180.580566,478200
2013-06-24,6180.939941,6475.240234,5678.729980,6465.279785,6463.617676,912600
2013-07-01,6464.470215,6595.799805,6397.120117,6500.479980,6498.809082,468000
2013-07-08,6499.379883,6593.580078,6244.290039,6574.209961,6572.520020,443800
2013-07-15,6577.890137,6655.459961,6514.100098,6621.020020,6619.317871,470400
2013-07-22,6620.680176,6829.959961,6620.680176,6763.620117,6761.881348,420000
2013-07-29,6764.129883,6764.129883,6532.299805,6533.950195,6532.270508,373800
2013-08-05,6543.310059,6564.000000,6370.850098,6404.229980,6402.583496,248300
2013-08-12,6416.600098,6656.609863,6384.450195,6525.950195,6524.272461,331900
2013-08-19,6150.250000,6174.200195,6074.020020,6161.209961,6159.625977,250600
2013-08-26,6161.209961,6161.209961,5562.129883,6075.169922,6073.607910,473400
2013-09-02,6073.220215,6115.680176,5896.959961,5974.620117,5973.083984,258700
2013-09-09,5981.270020,6259.750000,5981.270020,6133.240234,6131.663574,492300
2013-09-16,6130.850098,6587.479980,6130.850098,6424.450195,6422.798828,730900
2013-09-23,6428.500000,6477.939941,6370.339844,6379.810059,6378.169922,376800
2013-09-30,6359.439941,6418.149902,6191.470215,6390.479980,6388.836914,363700
2013-10-07,6395.950195,6536.850098,6372.370117,6489.799805,6488.131348,425500
2013-10-14,6491.660156,6615.640137,6407.589844,6607.830078,6606.131348,330100
2013-10-21,6607.830078,6648.080078,6505.200195,6539.810059,6538.128906,288500
2013-10-28,6535.049805,6618.379883,6500.790039,6585.379883,6583.687012,269900
